Time stamp,GHI (W/m2),DNI (W/m2), DHI (W/m2),Wet bulb temp (C),Dew point temp (C),Energy (kWh)
29/03/1990 11:00,810,939,89,17.4609,13,927.395
29/03/1990 12:00,830,954,85,17.5688,11.6,927.847
29/03/1990 13:00,783,960,74,17.6563,11.4,932.185
29/03/1990 14:00,670,946,62,16.7938,8.9,917.692
29/03/1990 15:00,506,896,56,17.1844,11.8,881.696
29/03/1990 16:00,302,756,53,16.8687,12.4,746.459
29/03/1990 17:00,89,353,32,17.25,15.1,307.781
29/03/1990 18:00,0,0,0,16.1938,13.7,-0.24
29/03/1990 19:00,0,0,0,16.0047,14.4,0
29/03/1990 20:00,0,0,0,15.5609,14.1,0
29/03/1990 21:00,0,0,0,15.8328,14.9,0
29/03/1990 22:00,0,0,0,15.6328,14.8,0
29/03/1990 23:00,0,0,0,15.0203,14,0
30/03/1990 00:00,0,0,0,15.3375,14.3,0
30/03/1990 01:00,0,0,0,14.9594,13.9,0
30/03/1990 02:00,0,0,0,14.7891,14,0
30/03/1990 03:00,0,0,0,13.9719,13.2,0
30/03/1990 04:00,0,0,0,13.8234,13.1,0
30/03/1990 05:00,0,0,0,13.8281,13.1,0
30/03/1990 06:00,10,20,10,14.1281,13.2,-0.24
30/03/1990 07:00,48,4,47,14.7031,13.6,-0.24
30/03/1990 08:00,89,4,87,15.6437,14,-0.24
30/03/1990 09:00,98,3,97,16.2547,13.9,-0.24
30/03/1990 10:00,108,2,107,17.0828,14,-0.24
30/03/1990 11:00,241,10,233,16.8062,13.1,4.37942
30/03/1990 12:00,389,38,360,17.925,14,29.1483
30/03/1990 13:00,460,100,387,18.0297,14,83.228
30/03/1990 14:00,412,114,339,18.9297,15,96.3363
30/03/1990 15:00,254,59,223,17.8062,14.2,47.0867
30/03/1990 16:00,122,28,113,17.4875,14.3,19.9056
30/03/1990 17:00,43,42,38,16.6469,14,29.5184
30/03/1990 18:00,0,0,0,17.0328,14.8,-0.24
30/03/1990 19:00,0,0,0,16.8062,14.8,0
30/03/1990 20:00,0,0,0,16.8359,15.1,0
30/03/1990 21:00,0,0,0,16.8062,14.8,0
30/03/1990 22:00,0,0,0,16.8062,14.6,0
30/03/1990 23:00,0,0,0,16.4984,14,0
31/03/1990 00:00,0,0,0,16.1578,14.3,0
31/03/1990 01:00,0,0,0,15.7437,14.2,0
31/03/1990 02:00,0,0,0,15.7437,14,0
31/03/1990 03:00,0,0,0,14.725,13.6,0
31/03/1990 04:00,0,0,0,14.525,13.4,0
31/03/1990 05:00,0,0,0,13.9937,13.1,0
31/03/1990 06:00,15,119,9,15.275,13.3,-0.24
31/03/1990 07:00,184,484,69,16.0516,13.3,481.878
31/03/1990 08:00,317,432,140,17.65,14,424.127
31/03/1990 09:00,508,589,161,18.3312,13.7,585.664
31/03/1990 10:00,693,821,123,19.2297,14,807.887
31/03/1990 11:00,767,845,125,19.6859,12.9,823.964
31/03/1990 12:00,757,796,143,20.25,14.3,774.118
31/03/1990 13:00,722,824,122,20.3234,14.5,803.999
31/03/1990 14:00,608,794,104,20.3625,16,780.097
31/03/1990 15:00,446,744,81,19.3281,14.6,742.799
31/03/1990 16:00,271,698,50,18.6688,14.9,705.869
31/03/1990 17:00,91,390,33,17.5891,13.9,362.923
31/03/1990 18:00,0,0,0,17.8844,15.9,-0.24
31/03/1990 19:00,0,0,0,17.8125,16.6,0
31/03/1990 20:00,0,0,0,18.4188,18.1,0
31/03/1990 21:00,0,0,0,18.2359,17.8,0
31/03/1990 22:00,0,0,0,18.4531,18.2,0
31/03/1990 23:00,0,0,0,18.4188,18.1,0
01/04/1990 00:00,0,0,0,18.4406,17.9,0
01/04/1990 01:00,0,0,0,18.0891,17.4,0
01/04/1990 02:00,0,0,0,17.4609,16,0
01/04/1990 03:00,0,0,0,17.0688,15.9,0
01/04/1990 04:00,0,0,0,16.3656,14.7,0
01/04/1990 05:00,0,0,0,15.9156,15,0
01/04/1990 06:00,14,21,14,15.7594,13.2,-0.24
01/04/1990 07:00,96,19,91,15.9344,12.9,12.4818
01/04/1990 08:00,148,13,143,16.6563,11.9,7.00999
01/04/1990 09:00,198,8,193,17.275,14,2.5405
01/04/1990 10:00,160,5,157,18.275,15,-0.24
01/04/1990 11:00,108,1,108,19.2031,17.1,-0.24
01/04/1990 12:00,143,2,141,19.6875,16.9,-0.24
01/04/1990 13:00,189,5,185,20.0172,17.5,-0.24
01/04/1990 14:00,170,5,167,19.6,17,-0.24
01/04/1990 15:00,157,12,151,19.8375,17.9,6.21396
01/04/1990 16:00,97,11,94,19.4891,17.7,5.58293
01/04/1990 17:00,27,8,27,19.4312,17.9,2.5116
01/04/1990 18:00,0,0,0,18.8234,16.9,-0.24
01/04/1990 19:00,0,0,0,18.5063,16.5,0
01/04/1990 20:00,0,0,0,18.6125,16.1,0
01/04/1990 21:00,0,0,0,18.3062,16.4,0
01/04/1990 22:00,0,0,0,18.4188,16.7,0
01/04/1990 23:00,0,0,0,17.9031,16.9,0
02/04/1990 00:00,0,0,0,18.0812,17.2,0
02/04/1990 01:00,0,0,0,18.0406,17.5,0
02/04/1990 02:00,0,0,0,18.0656,18,0
02/04/1990 03:00,0,0,0,16.8094,16.6,0
02/04/1990 04:00,0,0,0,16.4094,16.2,0
02/04/1990 05:00,0,0,0,17.1219,17,0
02/04/1990 06:00,8,16,8,17.1875,17,-0.24
02/04/1990 07:00,44,4,43,17.6406,17.2,-0.24
02/04/1990 08:00,120,10,116,18.5016,18.1,4.22573
02/04/1990 09:00,161,10,156,18.7437,17.4,3.95819
02/04/1990 10:00,277,26,259,19.2844,17.6,17.0841
02/04/1990 11:00,419,62,372,19.4953,17.1,46.1703
02/04/1990 12:00,369,43,336,20.1859,18.2,30.6381
02/04/1990 13:00,375,65,330,20.4422,18.4,48.8979
02/04/1990 14:00,442,235,299,20.5406,19,192.561
02/04/1990 15:00,391,363,217,19.7062,17.9,331.733
02/04/1990 16:00,193,176,133,18.8969,17.3,147.938
02/04/1990 17:00,47,30,43,17.8188,16,21.3444
02/04/1990 18:00,0,0,0,16.8172,15.4,0
02/04/1990 19:00,0,0,0,15.4781,14.1,0
02/04/1990 20:00,0,0,0,14.3906,13,0
02/04/1990 21:00,0,0,0,13.8344,12.2,0
02/04/1990 22:00,0,0,0,13.3516,11.8,0
02/04/1990 23:00,0,0,0,13.3031,12,0
03/04/1990 00:00,0,0,0,13.0031,11.8,0
03/04/1990 01:00,0,0,0,13.2156,12.2,0
03/04/1990 02:00,0,0,0,13.9937,13,0
03/04/1990 03:00,0,0,0,13.8109,13,0
03/04/1990 04:00,0,0,0,14.0719,13.3,0
03/04/1990 05:00,0,0,0,13.9109,13,0
03/04/1990 06:00,11,15,10,14.6594,13.6,-0.24
03/04/1990 07:00,58,6,57,14.925,13.6,0.805886
03/04/1990 08:00,88,5,86,15.2516,13.9,-0.24
03/04/1990 09:00,133,4,131,15.3,13.6,-0.24
03/04/1990 10:00,218,8,213,15.5438,13.8,2.52511
03/04/1990 11:00,304,16,292,15.7703,13.9,9.59484
03/04/1990 12:00,276,12,267,15.8047,14.2,6.01857
03/04/1990 13:00,244,11,236,16.0562,14.7,5.17247
03/04/1990 14:00,295,44,269,16.2469,15.1,34.7329
03/04/1990 15:00,238,47,215,16.2156,15.2,37.6963
03/04/1990 16:00,112,21,105,16.0453,15.4,14.555
03/04/1990 17:00,30,9,29,15.275,15,3.25997
03/04/1990 18:00,0,0,0,15.1313,14.9,0
03/04/1990 19:00,0,0,0,14.4875,14.3,0
03/04/1990 20:00,0,0,0,14.0047,13.8,0
03/04/1990 21:00,0,0,0,12.8266,12.7,0
03/04/1990 22:00,0,0,0,12.1266,11.9,0
03/04/1990 23:00,0,0,0,11.4531,11,0
04/04/1990 00:00,0,0,0,10.9312,10.6,0
04/04/1990 01:00,0,0,0,10.475,10.1,0
04/04/1990 02:00,0,0,0,10.2875,10.1,0
04/04/1990 03:00,0,0,0,10.375,9.9,0
04/04/1990 04:00,0,0,0,10.5969,10.1,0
04/04/1990 05:00,0,0,0,11.2484,11,0
04/04/1990 06:00,14,110,9,11.6797,11,-0.24
04/04/1990 07:00,177,466,72,12.2844,11.5,458.647
04/04/1990 08:00,282,338,152,12.6781,10.8,318.692
04/04/1990 09:00,478,518,177,13.0031,11.7,505.464
04/04/1990 10:00,639,684,176,13.0734,11.6,669.446
04/04/1990 11:00,729,763,161,12.9156,11.9,737.87
04/04/1990 12:00,773,858,126,12.8094,10.7,829.513
04/04/1990 13:00,699,800,130,12.2969,9.9,773.042
04/04/1990 14:00,549,660,142,11.8719,8.9,639.635
04/04/1990 15:00,402,595,120,11.2406,8.5,584.411
04/04/1990 16:00,188,275,96,10.8188,8.1,243.941
04/04/1990 17:00,41,41,35,10.7359,8.1,30.2898
04/04/1990 18:00,0,0,0,10.2875,7.9,0
04/04/1990 19:00,0,0,0,10.2219,8.1,0
04/04/1990 20:00,0,0,0,9.8125,7.9,0
04/04/1990 21:00,0,0,0,10.4641,8.9,0
04/04/1990 22:00,0,0,0,10.5375,9.4,0
04/04/1990 23:00,0,0,0,10.9406,10.1,0
05/04/1990 00:00,0,0,0,10.9406,10.1,0
05/04/1990 01:00,0,0,0,10.9531,10.5,0
05/04/1990 02:00,0,0,0,11.3313,11.1,0
05/04/1990 03:00,0,0,0,10.8656,10.7,0
05/04/1990 04:00,0,0,0,11.0219,10.9,0
05/04/1990 05:00,0,0,0,10.4969,9.9,0
05/04/1990 06:00,0,0,0,11.3188,10.7,-0.24
05/04/1990 07:00,61,13,58,11.6891,10.7,7.3658
05/04/1990 08:00,136,138,80,12.2594,11.1,121.197
05/04/1990 09:00,221,138,143,12.4656,10.3,119.045
05/04/1990 10:00,301,207,160,12.6844,10.2,178.36
05/04/1990 11:00,360,344,105,12.9375,10,318.484
05/04/1990 12:00,342,281,130,13.225,10,251.211
05/04/1990 13:00,516,560,120,13.1688,9.9,555.403
05/04/1990 14:00,570,872,33,13.3687,9.9,881.613
05/04/1990 15:00,431,802,54,12.9937,10.1,818.352
05/04/1990 16:00,255,659,62,12.8016,10.3,678.767
05/04/1990 17:00,76,308,49,12.0875,9.9,278.63
05/04/1990 18:00,0,0,0,12.3125,10.7,0
05/04/1990 19:00,0,0,0,12.1594,10.9,0
05/04/1990 20:00,0,0,0,12.5406,12,0
05/04/1990 21:00,0,0,0,11.7625,11.1,0
05/04/1990 22:00,0,0,0,11.5969,11.1,0
05/04/1990 23:00,0,0,0,10.7234,10,0
06/04/1990 00:00,0,0,0,11.1969,10.7,0
06/04/1990 01:00,0,0,0,10.975,10.5,0
06/04/1990 02:00,0,0,0,11.4531,11.1,0
06/04/1990 03:00,0,0,0,10.6531,10.3,0
06/04/1990 04:00,0,0,0,10.7531,10.3,0
06/04/1990 05:00,0,0,0,10.6187,10,0
06/04/1990 06:00,0,0,0,11.5625,10.9,-0.24
06/04/1990 07:00,49,17,44,12.1719,11.1,11.0464
06/04/1990 08:00,248,223,153,12.95,12,200.014
06/04/1990 09:00,377,215,261,13.5172,11.8,189.085
06/04/1990 10:00,431,181,309,13.9922,12,155.308
06/04/1990 11:00,542,306,316,14.7594,12,280.349
06/04/1990 12:00,592,386,305,14.9406,12.7,366.183
06/04/1990 13:00,601,490,258,14.9406,12.8,478.192
06/04/1990 14:00,456,344,245,14.5562,13,319.464
06/04/1990 15:00,359,447,160,14.8,13.3,440.603
06/04/1990 16:00,227,482,86,14.625,13.5,483.261
06/04/1990 17:00,62,209,35,14.8719,14.1,177.281
06/04/1990 18:00,0,0,0,13.9969,13.5,0
06/04/1990 19:00,0,0,0,13.4094,13.2,0
06/04/1990 20:00,0,0,0,12.3313,12,0
06/04/1990 21:00,0,0,0,12.3219,12.2,0
06/04/1990 22:00,0,0,0,11.5656,11.3,0
06/04/1990 23:00,0,0,0,11.0219,11,0
07/04/1990 00:00,0,0,0,10.0875,9.8,0
07/04/1990 01:00,0,0,0,9.46562,9.2,0
07/04/1990 02:00,0,0,0,9.2875,9,0
07/04/1990 03:00,0,0,0,8.66562,8.4,0
07/04/1990 04:00,0,0,0,8.8875,8.6,0
07/04/1990 05:00,0,0,0,9.08047,9,0
07/04/1990 06:00,0,0,0,11.0656,10.8,-0.24
07/04/1990 07:00,172,533,54,12.4531,12.1,545.317
07/04/1990 08:00,365,740,70,14.6891,13.9,769.234
07/04/1990 09:00,541,828,83,14.6563,13.1,851.117
07/04/1990 10:00,673,873,91,15.4188,13.4,877.098
07/04/1990 11:00,750,898,94,15.4156,12.9,894.342
07/04/1990 12:00,765,902,96,16.1641,13.4,883.587
07/04/1990 13:00,704,879,92,16.0469,13.2,856.526
07/04/1990 14:00,600,883,71,15.7031,13,851.991
07/04/1990 15:00,444,851,54,15.3281,13,838.867
07/04/1990 16:00,250,707,48,14.9312,13,702.043
07/04/1990 17:00,60,301,26,14.5125,13,264.519
07/04/1990 18:00,0,0,0,14.0641,12.9,0
07/04/1990 19:00,0,0,0,13.7937,12.9,0
07/04/1990 20:00,0,0,0,13.9109,13.1,0
07/04/1990 21:00,0,0,0,13.1406,12.6,0
07/04/1990 22:00,0,0,0,12.875,12.4,0
07/04/1990 23:00,0,0,0,11.8219,11.7,0
08/04/1990 00:00,0,0,0,11.9312,11.7,0
08/04/1990 01:00,0,0,0,11.4219,11.3,0
08/04/1990 02:00,0,0,0,11.1438,11,0
08/04/1990 03:00,0,0,0,9.8875,9.6,0
08/04/1990 04:00,0,0,0,9.8875,9.6,0
08/04/1990 05:00,0,0,0,10.6875,10.4,0
08/04/1990 06:00,0,0,0,11.5531,11.2,-0.24
08/04/1990 07:00,172,569,49,12.5375,11.5,563.761
08/04/1990 08:00,342,684,75,14.2469,12.9,673.973
08/04/1990 09:00,475,630,130,14.85,12.4,613.414
08/04/1990 10:00,644,777,126,15.8344,12.8,744.408
08/04/1990 11:00,762,919,94,15.7406,11.8,881.215
08/04/1990 12:00,776,938,85,17.0141,13.6,878.414
08/04/1990 13:00,725,938,76,17.1266,13.9,877.601
08/04/1990 14:00,604,903,68,17.625,15.1,-0.24
08/04/1990 15:00,436,840,55,16.7281,14.5,802.532
08/04/1990 16:00,246,699,49,16.4656,14.8,672.549
08/04/1990 17:00,60,301,27,16.1469,14.9,251.042
08/04/1990 18:00,0,0,0,15.8328,15.1,0
08/04/1990 19:00,0,0,0,15.7625,15.2,0
08/04/1990 20:00,0,0,0,15.4797,15,0
08/04/1990 21:00,0,0,0,15.6969,15.2,0
08/04/1990 22:00,0,0,0,15.4969,15.1,0
08/04/1990 23:00,0,0,0,15.1047,14.9,0
09/04/1990 00:00,0,0,0,14.7047,14.6,0
09/04/1990 01:00,0,0,0,13.6094,13.4,0
09/04/1990 02:00,0,0,0,13.5875,13.4,0
09/04/1990 03:00,0,0,0,12.3266,12.1,0
09/04/1990 04:00,0,0,0,12.1266,11.9,0
09/04/1990 05:00,0,0,0,12.1266,11.9,0
09/04/1990 06:00,0,0,0,12.75,11.9,-0.24
09/04/1990 07:00,168,532,54,13.4172,11.7,535.208
09/04/1990 08:00,362,743,70,14.7484,12.9,765.955
09/04/1990 09:00,535,825,85,15.4438,12.1,836.165
09/04/1990 10:00,667,865,97,16.4937,12.6,865.698
09/04/1990 11:00,738,876,105,17.1844,11.9,864.021
09/04/1990 12:00,751,884,104,18.2563,14,870.541
09/04/1990 13:00,695,853,109,18.6125,14.5,838.247
09/04/1990 14:00,512,609,148,18.9188,15.9,600.095
09/04/1990 15:00,354,518,123,18.5484,15.7,505.188
09/04/1990 16:00,177,309,86,18.1594,15.9,280.045
09/04/1990 17:00,46,143,32,17.4438,15.9,115.285
09/04/1990 18:00,0,0,0,17.3687,16.2,0
09/04/1990 19:00,0,0,0,16.9766,16.1,0
09/04/1990 20:00,0,0,0,16.9031,15.9,0
09/04/1990 21:00,0,0,0,16.6281,16,0
09/04/1990 22:00,0,0,0,16.6281,16,0
09/04/1990 23:00,0,0,0,16.7109,16,0
10/04/1990 00:00,0,0,0,16.5281,15.8,0
10/04/1990 01:00,0,0,0,16.4453,15.8,0
10/04/1990 02:00,0,0,0,16.1219,16.1,0
10/04/1990 03:00,0,0,0,16.2094,16,0
10/04/1990 04:00,0,0,0,15.6094,15.4,0
10/04/1990 05:00,0,0,0,15.5875,15.4,0
10/04/1990 06:00,0,0,0,15.0094,14.8,-0.24
10/04/1990 07:00,38,2,38,15.1875,15,-0.24
10/04/1990 08:00,73,2,72,16.0875,15.9,-0.24
10/04/1990 09:00,87,1,86,16.0875,15.9,-0.24
10/04/1990 10:00,95,1,95,16.7875,16.6,-0.24
10/04/1990 11:00,103,1,102,17.0219,17,-0.24
10/04/1990 12:00,107,1,106,17.1578,16.8,-0.24
10/04/1990 13:00,134,2,132,17.2578,16.9,-0.24
10/04/1990 14:00,141,4,139,17.1875,17,-0.24
10/04/1990 15:00,125,9,121,16.9875,16.8,3.66106
10/04/1990 16:00,113,52,101,16.2094,16,42.8915
10/04/1990 17:00,45,114,35,16.2094,16,-0.24
10/04/1990 18:00,0,0,0,15.1094,14.9,0
10/04/1990 19:00,0,0,0,14.7875,14.6,0
10/04/1990 20:00,0,0,0,14.4875,14.3,0
10/04/1990 21:00,0,0,0,14.7047,14.6,0
10/04/1990 22:00,0,0,0,14.6094,14.3,0
10/04/1990 23:00,0,0,0,14.4875,14.3,0
11/04/1990 00:00,0,0,0,14.3875,14.3,0
11/04/1990 01:00,0,0,0,14.5047,14.4,0
11/04/1990 02:00,0,0,0,14.3094,14.1,0
11/04/1990 03:00,0,0,0,14.3094,14.1,0
11/04/1990 04:00,0,0,0,14.4875,14.3,0
11/04/1990 05:00,0,0,0,15.1047,15,0
11/04/1990 06:00,0,0,0,14.9094,14.7,-0.24
11/04/1990 07:00,54,10,51,15.3875,15.2,4.36051
11/04/1990 08:00,186,66,158,15.2922,15,55.2347
11/04/1990 09:00,371,189,267,15.1156,14.3,159.203
11/04/1990 10:00,353,120,277,14.8687,13.6,98.6415
11/04/1990 11:00,426,132,331,14.5562,13.1,107.328
11/04/1990 12:00,535,256,350,14.1094,12.1,219.39
11/04/1990 13:00,475,234,316,13.6922,11.6,198.972
11/04/1990 14:00,379,200,263,13.3844,10.9,167.231
11/04/1990 15:00,297,260,185,13.0219,11.2,232.053
11/04/1990 16:00,165,218,107,12.8687,11.4,191.829
11/04/1990 17:00,44,135,31,12.6453,11.9,-0.24
11/04/1990 18:00,0,0,0,12.5844,11.8,0
11/04/1990 19:00,0,0,0,12.375,12,0
11/04/1990 20:00,0,0,0,12.1438,12,0
11/04/1990 21:00,0,0,0,11.9438,11.8,0
11/04/1990 22:00,0,0,0,11.7219,11.6,0
11/04/1990 23:00,0,0,0,11.5531,11.1,0
12/04/1990 00:00,0,0,0,11.1484,10.9,0
12/04/1990 01:00,0,0,0,10.8531,10.5,0
12/04/1990 02:00,0,0,0,10.7219,10.7,0
12/04/1990 03:00,0,0,0,10.8313,10.5,0
12/04/1990 04:00,0,0,0,11.0484,10.7,0
12/04/1990 05:00,0,0,0,11.475,10.9,0
12/04/1990 06:00,0,0,0,11.5531,11.1,-0.24
12/04/1990 07:00,50,0,50,11.8406,11.3,-0.24
12/04/1990 08:00,118,111,76,11.8062,11,96.032
12/04/1990 09:00,193,50,167,12.0688,10.6,39.432
12/04/1990 10:00,265,5,262,12.0828,10,-0.24
12/04/1990 11:00,322,80,266,11.9281,9,61.1019
12/04/1990 12:00,356,222,196,11.4328,8.2,179.203
12/04/1990 13:00,358,231,200,10.8031,7.1,185.966
12/04/1990 14:00,322,245,181,10.5594,7.1,202.169
12/04/1990 15:00,232,279,110,9.76875,5.7,234.825
12/04/1990 16:00,146,381,47,9.40312,5.4,344.503
12/04/1990 17:00,44,234,32,8.325,3.8,-0.24
12/04/1990 18:00,0,0,0,8.95,5.5,0
12/04/1990 19:00,0,0,0,8.90156,5.7,0
12/04/1990 20:00,0,0,0,9.675,6.9,0
12/04/1990 21:00,0,0,0,8.85312,6,0
12/04/1990 22:00,0,0,0,8.90938,6.2,0
12/04/1990 23:00,0,0,0,8.46562,6,0
13/04/1990 00:00,0,0,0,8.86563,6.2,0
13/04/1990 01:00,0,0,0,8.8,6.5,0
13/04/1990 02:00,0,0,0,8.46562,6,0
13/04/1990 03:00,0,0,0,8.69063,6.7,0
13/04/1990 04:00,0,0,0,8.76875,6.9,0
13/04/1990 05:00,0,0,0,9.30313,7.9,0
13/04/1990 06:00,0,0,0,9.54688,7.9,-0.24
13/04/1990 07:00,44,8,42,10.1906,8.3,2.70833
13/04/1990 08:00,195,97,155,10.8781,8.9,82.9855
13/04/1990 09:00,425,332,245,11.5094,9.2,312.903
13/04/1990 10:00,435,226,293,11.9625,9.4,197.53
13/04/1990 11:00,349,54,310,12.0547,8.9,43.8303
13/04/1990 12:00,455,166,336,12.5766,9.5,141.457
13/04/1990 13:00,469,224,319,12.6938,9.7,195.426
13/04/1990 14:00,369,195,258,12.7281,10.1,168.105
13/04/1990 15:00,292,288,173,12.2969,9.7,267.295
13/04/1990 16:00,193,456,81,11.8656,9.7,457.705
13/04/1990 17:00,44,217,24,11.5688,9.9,-0.24
13/04/1990 18:00,0,0,0,11.1031,9.7,0
13/04/1990 19:00,0,0,0,10.7156,9.5,0
13/04/1990 20:00,0,0,0,10.2375,8.9,0
13/04/1990 21:00,0,0,0,10.1281,9.2,0
13/04/1990 22:00,0,0,0,9.86719,8.9,0
13/04/1990 23:00,0,0,0,9.6625,8.9,0
14/04/1990 00:00,0,0,0,9.78438,8.9,0
14/04/1990 01:00,0,0,0,9.875,9.3,0
14/04/1990 02:00,0,0,0,10.0437,9.9,0
14/04/1990 03:00,0,0,0,9.7875,9.5,0
14/04/1990 04:00,0,0,0,9.7875,9.6,0
14/04/1990 05:00,0,0,0,10.7875,10.5,0
14/04/1990 06:00,0,0,0,10.9656,10.7,-0.24
14/04/1990 07:00,41,7,39,11.8484,11.6,1.82372
14/04/1990 08:00,154,49,134,12.5094,12.3,40.3812
14/04/1990 09:00,302,118,238,13.3156,12.3,101.389
14/04/1990 10:00,448,242,293,13.7344,12.1,213.832
14/04/1990 11:00,470,204,327,13.4406,11.1,174.142
14/04/1990 12:00,503,253,324,13.7844,11.4,222.789
14/04/1990 13:00,595,575,216,13.6063,11.1,574.189
14/04/1990 14:00,536,708,135,13.6063,11.1,715.762
14/04/1990 15:00,384,683,95,12.6406,10.2,699.728
14/04/1990 16:00,209,598,58,12.2312,10,613.986
14/04/1990 17:00,44,219,23,11.8562,10,-0.24
14/04/1990 18:00,0,0,0,11.6344,10,0
14/04/1990 19:00,0,0,0,11.5688,10,0
14/04/1990 20:00,0,0,0,11.4688,10,0
14/04/1990 21:00,0,0,0,11.5859,10.2,0
14/04/1990 22:00,0,0,0,11.6031,10.2,0
14/04/1990 23:00,0,0,0,11.3031,10,0
15/04/1990 00:00,0,0,0,11.0156,9.8,0
15/04/1990 01:00,0,0,0,10.6062,9.8,0
15/04/1990 02:00,0,0,0,10.0969,9.6,0
15/04/1990 03:00,0,0,0,9.72188,9.6,0
15/04/1990 04:00,0,0,0,8.8875,8.6,0
15/04/1990 05:00,0,0,0,7.4875,7.3,0
15/04/1990 06:00,0,0,0,8.8875,8.6,-0.24
15/04/1990 07:00,65,18,62,9.86563,9.6,11.8606
15/04/1990 08:00,150,27,140,11.5656,11.3,20.0316
15/04/1990 09:00,201,21,190,12.0063,11.1,14.4915
15/04/1990 10:00,227,15,217,13.0031,11.7,8.84256
15/04/1990 11:00,319,34,296,13.9094,11.9,25.7658
15/04/1990 12:00,331,35,307,14.1531,12.2,25.9321
15/04/1990 13:00,268,24,253,14.3969,12.4,16.3264
15/04/1990 14:00,282,70,244,14.0094,12,55.8817
15/04/1990 15:00,258,150,197,14.0094,12,126.893
15/04/1990 16:00,165,271,102,13.5828,11.7,243.128
15/04/1990 17:00,29,153,19,12.8781,11.2,-0.24
15/04/1990 18:00,0,0,0,12.4344,10.8,0
15/04/1990 19:00,0,0,0,12.1344,10.4,0
15/04/1990 20:00,0,0,0,12.5297,11,0
15/04/1990 21:00,0,0,0,12.0562,10.2,0
15/04/1990 22:00,0,0,0,12.2172,10.4,0
15/04/1990 23:00,0,0,0,12.1875,10,0
16/04/1990 00:00,0,0,0,12.7125,11.2,0
16/04/1990 01:00,0,0,0,12.7422,11.5,0
16/04/1990 02:00,0,0,0,12.5578,12,0
16/04/1990 03:00,0,0,0,12.4625,11.9,0
16/04/1990 04:00,0,0,0,12.4312,12.1,0
16/04/1990 05:00,0,0,0,12.5406,11.9,0
16/04/1990 06:00,0,0,0,12.4578,11.9,-0.24
16/04/1990 07:00,38,8,36,12.6719,11.7,2.69912
16/04/1990 08:00,109,19,102,13.4688,12.1,12.8623
16/04/1990 09:00,188,32,171,13.7313,11.5,24.1673
16/04/1990 10:00,393,197,265,14.2719,11.5,166.356
16/04/1990 11:00,633,571,236,14.125,11,559.092
16/04/1990 12:00,691,754,163,15.0344,11.9,733.052
16/04/1990 13:00,633,747,144,15.2687,12.2,721.911
16/04/1990 14:00,512,680,132,15.5594,12.9,651.025
